1741354671332;45.05242;7.59979
1741354671343.377;45.05173;7.60059
1741354671354.754;45.05151;7.60175
1741354671366.1309;45.05146;7.60302
1741354671377.5078;45.05142;7.60429
1741354671388.8848;45.05136;7.60556
1741354671400.2617;45.05131;7.60683
1741354671411.6387;45.05127;7.60810
1741354671423.0156;45.05122;7.60938
1741354671434.3926;45.05117;7.61065
1741354671445.7695;45.05112;7.61192
1741354671457.1465;45.05108;7.61319
1741354671468.5234;45.05103;7.61446
1741354671479.9004;45.05098;7.61573
1741354671491.2773;45.05093;7.61700
1741354671502.6543;45.05088;7.61827
1741354671514.0312;45.05083;7.61954
1741354671525.4082;45.05079;7.62082
1741354671536.7852;45.05073;7.62209
1741354671548.162;45.05068;7.62336
1741354671559.539;45.05063;7.62463
1741354671570.916;45.05058;7.62590
1741354671582.293;45.05053;7.62717
1741354671593.67;45.05048;7.62844
1741354671605.0469;45.05040;7.62970
1741354671616.4238;45.05000;7.63085
1741354671627.8008;45.04960;7.63199
1741354671639.1777;45.04920;7.63313
1741354671650.5547;45.04869;7.63411
1741354671661.9316;45.04856;7.63497
1741354671673.3086;45.04817;7.63612
1741354671684.6855;45.04778;7.63727
1741354671696.0625;45.04740;7.63842
1741354671707.4395;45.04700;7.63956
1741354671718.8164;45.04660;7.64070
1741354671730.1934;45.04621;7.64185
1741354671741.5703;45.04582;7.64299
1741354671752.9473;45.04542;7.64413
1741354671763.5923;45.04505;7.64520
1741354671763.5923;45.04505;7.64520
1741354671777.3848;45.04526;7.64532
1741354671791.1772;45.04564;7.64417
1741354671804.9697;45.04603;7.64302
1741354671818.7622;45.04642;7.64187
1741354671832.5547;45.04684;7.64079
1741354671846.3472;45.04773;7.64093
1741354671860.1396;45.04862;7.64107
1741354671873.9321;45.04952;7.64121
1741354671887.7246;45.05041;7.64135
1741354671901.517;45.05130;7.64149
1741354671915.3096;45.05220;7.64163
1741354671929.102;45.05309;7.64178
1741354671942.8945;45.05398;7.64194
1741354671956.687;45.05468;7.64265
1741354671970.4795;45.05514;7.64374
1741354671984.272;45.05559;7.64483
1741354671998.0645;45.05639;7.64488
1741354672011.857;45.05729;7.64489
1741354672025.6494;45.05819;7.64490
1741354672039.442;45.05909;7.64491
1741354672053.2344;45.05999;7.64492
1741354672067.0269;45.06055;7.64558
1741354672080.8193;45.06135;7.64530
1741354672094.6118;45.06225;7.64528
1741354672108.4043;45.06315;7.64524
1741354672122.1968;45.06405;7.64522
1741354672135.9893;45.06495;7.64519
1741354672149.7817;45.06585;7.64515
1741354672163.5742;45.06673;7.64530
1741354672177.3667;45.06760;7.64564
1741354672191.1592;45.06847;7.64597
1741354672204.9517;45.06934;7.64631
1741354672218.7441;45.07020;7.64664
1741354672232.5366;45.07105;7.64694
1741354672246.329;45.07192;7.64728
1741354672260.1216;45.07278;7.64762
1741354672273.914;45.07365;7.64797
1741354672287.7065;45.07452;7.64828
1741354672301.499;45.07539;7.64862
1741354672315.2915;45.07510;7.64979
1741354672329.084;45.07469;7.65093
1741354672342.8765;45.07456;7.65187
1741354672356.669;45.07544;7.65212
1741354672370.4614;45.07576;7.65306
1741354672384.254;45.07558;7.65400
1741354672393.463;45.07517;7.65370
1741354672393.463;45.07517;7.65370
1741354672406.8289;45.07450;7.65394
1741354672420.1948;45.07445;7.65266
1741354672433.5608;45.07450;7.65145
1741354672446.9268;45.07491;7.65031
1741354672460.2927;45.07532;7.64918
1741354672473.6587;45.07578;7.64849
1741354672487.0247;45.07573;7.64722
1741354672500.3906;45.07567;7.64595
1741354672513.7566;45.07562;7.64468
1741354672527.1226;45.07575;7.64353
1741354672540.4885;45.07552;7.64244
1741354672553.8545;45.07547;7.64117
1741354672567.2205;45.07542;7.63990
1741354672580.5864;45.07537;7.63863
1741354672593.9524;45.07532;7.63736
1741354672607.3184;45.07527;7.63609
1741354672620.6843;45.07521;7.63481
1741354672634.0503;45.07516;7.63354
1741354672647.4163;45.07511;7.63227
1741354672660.7822;45.07505;7.63100
1741354672674.1482;45.07500;7.62973
1741354672687.5142;45.07495;7.62846
1741354672700.8801;45.07490;7.62719
1741354672714.246;45.07485;7.62591
1741354672727.612;45.07480;7.62464
1741354672740.978;45.07474;7.62337
1741354672754.344;45.07469;7.62210
1741354672767.71;45.07465;7.62083
1741354672781.076;45.07460;7.61956
1741354672794.442;45.07456;7.61841
1741354672807.8079;45.07451;7.61714
1741354672821.1738;45.07445;7.61587
1741354672834.5398;45.07443;7.61463
1741354672847.9058;45.07533;7.61461
1741354672861.2717;45.07623;7.61460
1741354672874.6377;45.07713;7.61462
1741354672888.0037;45.07802;7.61467
1741354672901.3696;45.07889;7.61470
1741354672907.0457;45.07887;7.61524
1741354672907.0457;45.07887;7.61524
1741354672918.9685;45.07938;7.61464
1741354672930.8914;45.08028;7.61465
1741354672942.8142;45.08118;7.61464
1741354672954.737;45.08208;7.61462
1741354672966.66;45.08297;7.61465
1741354672978.5828;45.08387;7.61463
1741354672990.5056;45.08477;7.61469
1741354673002.4285;45.08547;7.61524
1741354673014.3513;45.08517;7.61643
1741354673026.2742;45.08481;7.61759
1741354673038.197;45.08445;7.61876
